id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count,id,game_id,genre_name
4700,190793,Hentai Sea Battle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4374,190793,Adventure
4714,36173,Luna: Shattered Hearts: Episode 1,NULL,2014-11-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4386,36173,Adventure
4717,2415,Abandoned Places: A Time for Heroes,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4390,2415,Adventure
4721,186687,Roads of Rome: Portals - Collector's Edition,"A valiant Centuria was returning home after a victorious campaign. Suddenly, a storm, which was rapidly approaching the ship, appeared on the horizon. The team prepared for the worst. A monstrous storm broke out. The ship was tossed from side to side, and giant waves were covering it one after another. The squad was already saying their last farewells to life. The incredible storm, having played enough with the ship, smashed it like a toy on the rocks of a deserted island. Fortunately, many managed to survive.  The small, lifeless island seemed to promise nothing but death. The surviving centurians wandered through it in search of food, but found only the entrance to the cave. The Romans entered the cave. And they froze in surprise when they saw something strange and magical in front of them, something that looked like a portal. After a brief consultation, the squad decided to meet their fate and go into this portal. There was nothing else they could do. And they bravely stepped into the unknown.",2022-01-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4396,186687,Adventure
4741,165028,Love Tavern,NULL,2021-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4412,165028,Adventure
4742,176431,The Attic's a Dungeon ?!,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4415,176431,Adventure
4744,18823,Brave Story: My Dreams and Wishes,NULL,2006-07-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4418,18823,Adventure
4747,192479,Dreamers,NULL,2022-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4422,192479,Adventure
4761,27877,The Last Wish,The Last Wish is an adventure survival horror game developed by Rowfor Entertainment.      The game will be released in May 2017.,2017-05-08 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,4429,27877,Adventure
4764,105351,Lovefield General: Back to Work,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4433,105351,Adventure
4785,155274,Lunar Lich,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4450,155274,Adventure
4787,28808,Fluffy Creatures VS The World,NULL,2017-04-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4454,28808,Adventure
4790,164178,Lost Lies,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4456,164178,Adventure
4791,12262,Transylvania,NULL,1982-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,4458,12262,Adventure
4798,108745,Errant: Hunter's Soul,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4465,108745,Adventure
4804,94123,Aconcagua,NULL,2000-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4469,94123,Adventure
4819,25853,Aztec Tomb Adventure,NULL,1983-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4477,25853,Adventure
4824,1401,Professor Layton and the Miracle Mask,NULL,2011-02-26 00:00:00.000,14,NULL,85.2000,7,82.3954,30,4479,1401,Adventure
4828,123821,Seek Girl Ⅱ,NULL,2019-10-01 00:00:00.000,NULL,NULL,NULL,NULL,60.0000,0,4487,123821,Adventure
4836,152686,Bear Soul,NULL,2021-08-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4493,152686,Adventure
4837,44111,Pixel Shooter,NULL,2017-07-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4496,44111,Adventure
4839,11194,The Legend of Zelda: Tri Force Heroes,NULL,2015-10-22 00:00:00.000,14,4,71.8571,10,64.5695,28,4502,11194,Adventure
4840,15930,Iwaihime,"Hajakenshou. Crush evil, spread the truth.  It is said that each generation, upon reaching a certain age, all boys of the Susuharai family leave home and become independent. Then, relying only on themselves, they train body and soul until they are accepted as adults. And so I prepared myself for this day, learning a great many things so I'd be ready to live on my own.  Susuda Prefectoral High School. My new school. Originally, I planned to enter in first year rather than transfer in second year. Life at school is carefree, and even pleasant. Everyone has a great time in class 2-A. There's just... her, Toe Kurokami. ""Weird"" doesn't begin to describe her. Always holding that Japanese doll against her chest, never letting go for a second. Some whisper it is a cursed doll, whose hair grows when no one is looking. But it's just an uncanny doll, with nothing special about it. Yet, perhaps my meeting that girl was fate... No, it was fate.",2016-01-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4504,15930,Adventure
4843,192480,Maze Of Realities: Flower Of Discord - Collector's Edition,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4509,192480,Adventure
4844,192505,Love with Furry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4510,192505,Adventure
4846,70961,Rhapsody of Zephyr,"A number of years later, the Zephyr Falcons, a rebel group, launch an attack upon the prison to free their captured brethren, and Cyrano is freed in the chaos. Yet his body is too frail from years of labouring over toxic materials within the prison's depths, and he quickly finds himself on the verge of death. In this moment of despair, he is saved by a mysterious spiritual entity that is bound within the depths of the prison. And imbued with new powers, as well as a physical appearance radically transformed by his ordeals, Cyrano returns to the mainland, intent on exacting revenge upon his enemies.  The Rhapsody of Zephyr largely discards the SRPG trappings of its parent series in favour of a more traditional console RPG-styled experience, with the only real proof of this heritage remaining in its grid-based, semi-strategic battle system. The game boasts a number of interesting if not fully realised mechanics, with weapon durability playing a key role in battles, as well as weapons boasting separate attack and defence values and acting to both guard allies from harm and help them to deal damage.",1998-03-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4514,70961,Adventure
4849,59179,Soul Calibur ~Defiled Soul~,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4515,59179,Adventure
4854,147260,Estranged: The Departure,NULL,2021-03-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4519,147260,Adventure
4858,76494,Snail Trek Chapter 2,NULL,2017-12-14 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0,4522,76494,Adventure
4865,117453,Petoons Party,NULL,2018-10-05 00:00:00.000,NULL,NULL,66.0000,1,NULL,NULL,4527,117453,Adventure
4885,182639,Grandpa Pip's Birthday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4549,182639,Adventure
4886,182839,You Are Not Alone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4550,182839,Adventure
4887,14378,Praey for the Gods,NULL,2021-12-14 00:00:00.000,44,30,70.0000,2,69.9908,5,4553,14378,Adventure
4888,141409,Mirage,NULL,1995-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4556,141409,Adventure
4891,142066,YOU ARE A WIZARD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4558,142066,Adventure
4892,26026,Gremlins: The Adventure,NULL,1985-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4559,26026,Adventure
4894,138188,Covetous,NULL,2010-07-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4561,138188,Adventure
4896,71923,Redmoon,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4566,71923,Adventure
4897,176456,Captain Hookfoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4568,176456,Adventure
4913,116716,Horse Riding Tales,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4577,116716,Adventure
4924,131738,Now That's What I Call Games 2,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4588,131738,Adventure
4933,171414,Devil Catcher,NULL,2021-09-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4598,171414,Adventure
4939,18311,The Turing Test,"In the far future, engineer Ava Turing is one of several members of a research team sent via the International Space Agency (ISA) to excavate Jupiter's moon Europa. While Ava remains in cyrogenic slumber, the other team members are woken and travel to the moon to set up their base and begin conducting their studies, with Ava scheduled to wake once the base is completed. Sometime later, Ava is awoken by the Technical Operations Machine (T.O.M.), an artificial intelligence that monitors the project. T.O.M. tells Ava that her crewmates are in danger and she needs to go down there to help them out. She quickly sets out in a lander and enters the base on Europa. T.O.M. quickly recognizes that the base's internal configuration has changed from their records, whereby to progress further into the complex, Ava must complete various tests (designed as the puzzles in game).  As Ava gets deeper in the complex, T.O.M. determines some of the team members are already dead and the others need their help, urging Ava to move faster. As the tests get harder, T.O.M. realizes that these are designed to be solved by a combination of human and artificial intelligence, a manner similar to that of the actual Turing test.  They enter an area where one of the remaining crew-members, Sarah, warns Ava over the communication systems that she is actually being controlled by T.O.M. due to a special chip implanted in her hand when they left for the mission. Sarah directs Ava to a Faraday cage, which temporarily frees Ava of the control from T.O.M. However, T.O.M. manages to convince Ava that the two of them need to continue to work together to save their colleagues. Though angered by the intrusion of T.O.M. into her body, Ava continues onward.  T.O.M. eventually reveals that the Europa ground team had found a microorganism within the depths of the moon that could be used to infinitely regenerate DNA; this could potentially make humans immortal, but also infinitely regenerate bacteria and viruses. When ISA learned of this discovery, they ordered T.O.M. to take whatever actions needed to make sure the Europa team could never return to Earth, initially by taking actions such as trying to starve them to death or lock them outside the base, but eventually by using the hand chip implants to control them. The surface crew realized they were being controlled, and those that did not die from T.O.M.'s actions found a way to rid the chip from their body, including in one case severing their entire arm. With no way to control the Europa crew, ISA ordered T.O.M. to wake Ava and send her to prevent the others from returning.  Eventually completing the last of the tests set up by the surface crew, Ava finds Sarah in person, and she offers to remove the hand chip from Ava; Ava agrees. The two realize the only way to get off Europa is to stop T.O.M. and they begin to disable his databases. At this point, the player takes control of T.O.M. and one of his sentry weapons, which they can either use to kill Sarah and Ava, assuring that the organism will never leave Europa, or do nothing, eventually leading to the end of T.O.M. and allowing Ava and Sarah to escape.",2016-08-30 00:00:00.000,29,10,76.3750,10,68.9385,81,4604,18311,Adventure
4945,192518,Global Pandemic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4607,192518,Adventure
4946,154136,Subject 95,NULL,2021-07-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4611,154136,Adventure
4950,120594,Rocket Boy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4615,120594,Adventure
4953,25685,Memory's Dogma CODE:01,NULL,2016-11-04 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,1,4620,25685,Adventure
4962,69990,Paparazzi!: Tales of Tinseltown,NULL,1995-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4630,69990,Adventure
4967,25409,Phantasia,"You take the role of Caerula, a seemingly young man that lost his memories 2 years ago and has been living in the Inn of Baldric Village for a month now.  Caerula is trying to remember himself while exploring this new world around him while seeing himself in the crossfire of politics, ideologies and wars of the different residents of the Phantasia World!",NULL,NULL,NULL,NULL,NULL,NULL,NULL,4634,25409,Adventure
4968,33874,The Book of Desires,"Ashley had a horrible dream where she traveled to a strange world. When she awoke she realized it was just a nightmare, but her reality turns out to be just as scary...",2015-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4636,33874,Adventure
4975,160260,Freelancer Life Simulator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4642,160260,Adventure
4976,29292,Happy Campers,NULL,2017-04-10 00:00:00.000,NULL,NULL,NULL,NULL,40.0000,0,4644,29292,Adventure
4977,31086,Torch Cave 2,NULL,2016-09-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,4647,31086,Adventure
4978,11425,Epanalepsis,NULL,2015-05-21 00:00:00.000,NULL,NULL,40.0000,2,NULL,NULL,4649,11425,Adventure
4995,75125,Cube Escape: Arles,NULL,2015-06-01 00:00:00.000,1,NULL,NULL,NULL,67.8582,12,4671,75125,Adventure
4997,75131,Cube Escape: The Cave,NULL,2017-03-01 00:00:00.000,1,NULL,NULL,NULL,88.0407,7,4675,75131,Adventure
5005,75124,Cube Escape: The Lake,NULL,2015-04-01 00:00:00.000,1,NULL,NULL,NULL,67.4878,12,4682,75124,Adventure
5007,176477,Age of Trades,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4684,176477,Adventure
5030,34741,Chicka Wars | Chicken Meat,NULL,2016-10-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4702,34741,Adventure
5031,192525,Medieval Fantasy Survival Simulator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4705,192525,Adventure
5033,139107,Tamashii no Mon: Dante no Shinkyoku yori,"The game's events are a distilled portrayal of the Divine Comedy, an epic poem created by Dante Alighieri depicting his journey through the nine circles of Hell to reunite with his childhood love, Beatrice.",1992-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4709,139107,Adventure
5041,183850,Drunken Ravings,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4716,183850,Adventure
5046,117623,Danger Crew,NULL,2019-05-06 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0,4725,117623,Adventure
5054,75128,Cube Escape: The Mill,NULL,2015-09-01 00:00:00.000,1,NULL,NULL,NULL,70.1393,9,4737,75128,Adventure
5064,16680,Elegy for a Dead World,NULL,2014-11-03 00:00:00.000,3,NULL,70.0000,1,60.0000,1,4746,16680,Adventure
5076,129322,The World Of Others,NULL,2020-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4762,129322,Adventure
5087,11024,Dawn of Magic,NULL,2007-04-27 00:00:00.000,NULL,NULL,50.0000,2,NULL,NULL,4772,11024,Adventure
5089,90491,Carlos III y la difusión de la antigüedad,NULL,2017-03-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4773,90491,Adventure
5093,82355,Gone Fireflies,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,4776,82355,Adventure
5094,91182,Black Desert Online - Traveler's Package,NULL,2017-05-24 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0,4781,91182,Adventure
5102,6765,Epic Mickey: Power of Illusion,NULL,2012-11-17 00:00:00.000,NULL,NULL,62.6667,6,58.0000,4,4785,6765,Adventure
5104,135237,a milky way,NULL,2020-06-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4786,135237,Adventure
5105,192527,Elisa Dragon Hunter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4788,192527,Adventure
5118,77763,Jewel Matrix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4801,77763,Adventure
5127,192522,Slobbish Dragon Princess 2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4807,192522,Adventure
5132,73270,Eagle Eye Mysteries in London,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4810,73270,Adventure
5133,16729,Elder Sign: Omens,"Something terrible has begun to awaken within our museum… a something unsatisfied with mere exhibition or human study, writhing with ancient evil and terrible purpose. An entity that must, at all costs, be prevented access to our world. From my studies, I am convinced that such dangers are not new to the human experience. The very fact that humanity survives to this day, I attribute to our forefathers' success in resisting the tormented realities beyond our own. Among the rarities I have been fortunate enough to uncover, one particular emblem seems significant. A symbol of purported resistive faculty and considerable power. They called it the Elder Sign.",2011-03-11 00:00:00.000,2,NULL,NULL,NULL,60.0000,2,4813,16729,Adventure
5141,65465,Shadow of a Soul,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4819,65465,Adventure
5145,108297,Epic Battle Fantasy 5,NULL,2018-11-30 00:00:00.000,NULL,NULL,NULL,NULL,80.0000,0,4824,108297,Adventure
5149,85625,Internal Invasion,NULL,2014-07-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4830,85625,Adventure
5169,82363,Bloody Skyscraper,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4847,82363,Adventure
5173,148924,Band of Brothers,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4854,148924,Adventure
5181,33491,24 Hours 'til Rescue,NULL,2016-02-19 00:00:00.000,NULL,NULL,NULL,NULL,30.0000,1,4861,33491,Adventure
5182,120475,Diastone: Confusion,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4863,120475,Adventure
5189,110172,Island Survival,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4866,110172,Adventure
5193,55577,Space Waver,NULL,2017-09-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4869,55577,Adventure
5212,11819,Girl Friend BETA: Summer Vacation Spent With You,NULL,2015-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4894,11819,Adventure
5215,169491,Long Car Journey,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4901,169491,Adventure
5221,29278,Saucer-Like,NULL,2017-04-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4903,29278,Adventure
5231,169195,Saints Row: Gold Edition,"As the future Boss, with Neenah, Kevin, and Eli by your side, you’ll form The Saints – and take on Los Panteros, The Idols, and Marshall as you build your empire across the streets of Santo Ileso and battle for control of the city. Ultimately Saints Row is the story of a start-up company, it’s just that the business The Saints are in happens to be crime.  Experience the biggest and best Saints Row playground ever created; the unique sprawling world of Santo Ileso is the backdrop for a wild, larger than life sandbox of thrilling side hustles, criminal ventures and blockbuster missions, as you shoot, drive, and wingsuit your way to the top.",2022-08-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4911,169195,Adventure
5232,101457,The Forgotten Void,NULL,2018-05-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4914,101457,Adventure
5237,182751,The 1485,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4921,182751,Adventure
5261,57903,My Cup of Coffee: The Trouble With Earl Grey,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4938,57903,Adventure
5266,32952,3030 Deathwar Redux,NULL,2017-09-13 00:00:00.000,5,NULL,NULL,NULL,80.0000,1,4942,32952,Adventure
5280,64907,3D Creation Station,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4955,64907,Adventure
5281,35393,The Way of the Pixelated Fist,NULL,2015-04-27 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,0,4956,35393,Adventure
5291,32633,Gal-X-E,NULL,2016-05-14 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0,4966,32633,Adventure
5292,14669,Dylan Dog: Ombre,NULL,1993-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4968,14669,Adventure
5300,157345,A Rabbit and the Mystic Fog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4977,157345,Adventure
5301,76376,Final Battle,NULL,2017-12-01 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0,4981,76376,Adventure
5306,139482,Toad On Fire,"Frogs, the once-established nemesis exiled to space long ago, suddenly arrived out-of-nowhere, beaming down to the surface in waves and seizing the lands of amphibian communities and home to the eponymous toad. Fortunately, you take control moments before the chaos, arming him with a nearby flamethrower kept for seasonal work. Soon proving to be an effective weapon, Smokey takes on an objective to find and disable the teleport beacons that the frogs are using for beaming directly into the surrounding area.",2021-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4986,139482,Adventure
5308,125472,Lawmage Academy,NULL,2022-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4990,125472,Adventure
5311,68856,Stryker in the Crypts of Trogan,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,4994,68856,Adventure
5314,64157,Alex Builds His Farm,"Alex is a lively and cheerful little boy who loves nature and animals. He often goes running along the forest paths with his dog Oscar. All the animals in the forest know him. Alex is also a great dreamer. Sometimes he sits under a tree and turns the pages of his favourite book: The Big Farming Book.  He sits there enjoying the sun, cooled by a gentle breeze. On such occasions Alex sometimes falls asleep and dreams of a magnificent farm with cows, funny little hens and affectionate horses. One day, Alex and Oscar went running in a field at the edge of the forest. In the middle of the field stood a scarecrow to keep the crows away. When Oscar and Alex passed close to the scarecrow they heard a strange noise. Alex was surprised and looked all around, but couldn't see anything strange or unusual. Just as Alex and Oscar were about to continue their race, Alex heard the noise again. It was as if someone was calling him: - Psst! Pssst! Alex, it's me! It was the scarecrow! Alex couldn't believe his eyes. - But...! You can speak! said Alex in surprise. -Yes, of course I can speak, said the scarecrow. But I only speak to children who like animals and nature. Like you, Alex! The scarecrow had a big smile. He looked nice and funny at the same time. He spoke again: -You know what Alex? I often see you sleeping under a tree in the forest. Did you know that when you dream in the middle of the forest, your dreams can come true? - Er... No, I didn't know that, said Alex. -Well, because you're a good little boy and you love nature so much, I'm going to tell you a secret: when you wake up, all you have to do is concentrate very intensely on your dream and do everything you canto make it come true! - That's easy! said Alex. - Yes! But above all, you mustn't forget to have fun! Other wise, it's no longer a dream! - Thanks, Mr Scarecrow! That's a great secret! - Bye, bye! As soon as Alex had finished talking with the scarecrow, he and Miro ran faster than ever in the direction of a large oak tree, the most majestic tree in the forest. Alex was keen to see if the scarecrow had been telling the truth. He sat down under the tree and shut his eyes. He listened to the birds singing and the sound of the wind in the trees, but Alex couldn't manage to fall asleep. He was far too excited by the scarecrow's secret! So he picked up his favourite book, the Good Farmer's Handbook and started to look at the pictures one after the other. Little by little, his eyelids shut and he fell asleep. And dreamt... He dreamt of his family, and a magnificent farm.",1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL,4998,64157,Adventure
5315,106476,Emberdoom VR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5000,106476,Adventure
5324,34689,Erwin's Timewarp,NULL,2015-09-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,5007,34689,Adventure
5329,25831,Pyramid,NULL,1984-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,5011,25831,Adventure
5339,158521,Space Agent: 8 Artifacts,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5022,158521,Adventure
5352,117849,Golden Treasure: The Great Green,NULL,2019-06-17 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0,5034,117849,Adventure
5355,101297,BunkerRush,NULL,NULL,NULL,NULL,NULL,NULL,50.0000,0,5040,101297,Adventure
5358,142618,Being & Becoming,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5043,142618,Adventure
5360,133612,Happy’s Humble Burger Barn,NULL,2020-05-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,5047,133612,Adventure
5363,151909,Fuzz Dungeon,"Play as a rat dog witch who escapes her job through a hidden vault and enters the Fuzz Dungeon - a space in between thought and reality, where ideas ruminate in limbo before turning into real life consequences. By entering different buildings throughout the dungeon you take on many different forms from 8-bit style to hand drawn to a 3d satellite bird that shoots down floating space heads. Travel through an absurdist version of human history as you try and find a sasquatch sex amulet that will, for some reason, enable you to visit the suburbs of the Fuzz Dungeon where you can defeat a sasquatch statue and abolish bad ideas forever.",2021-06-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,5049,151909,Adventure
5367,13802,Alice in Videoland,NULL,1984-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,5052,13802,Adventure
5380,86835,Agent Gumball - Roguelike Spy Game,NULL,2016-04-28 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0,5060,86835,Adventure
5381,185808,Você é um Defunto Mecânico,NULL,2021-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,5061,185808,Adventure
5385,73903,3x3 Eyes: Kyuusei Koushu,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5064,73903,Adventure
5388,40690,Survival Island,NULL,1983-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,5068,40690,Adventure
5390,116696,Empire Patron,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5073,116696,Adventure
5401,150624,Welcome to Emba,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5084,150624,Adventure
5410,150454,Overseer,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5096,150454,Adventure
5412,60759,Jett Tailfin Racers,NULL,2014-08-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,5100,60759,Adventure
5430,128552,Journey to the East,"You find yourself in an unfamiliar land and try to discover how you got here and how you can return home. However, you soon realize this place invites you to ask much bigger questions.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,5111,128552,Adventure
5432,99814,Jacob Jones and the Bigfoot Mystery,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5115,99814,Adventure
5439,127364,Go Fight Fantastic!,NULL,2022-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,5118,127364,Adventure
5440,153485,Occupy Mars: Prologue,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5121,153485,Adventure
5447,2502,Trial by Magic,NULL,1995-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,5129,2502,Adventure
5450,20029,Hold Your Fire: A Game About Responsibility,NULL,2015-09-24 00:00:00.000,NULL,NULL,20.0000,1,NULL,NULL,5131,20029,Adventure
5457,26553,Epic Manager - Create Your Own Adventuring Agency,NULL,2016-12-12 00:00:00.000,1,NULL,NULL,NULL,50.0000,0,5138,26553,Adventure
5459,66964,Kimi ni Todoke: Sodateru Omoi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5145,66964,Adventure
5464,146673,Wild Frontier,This story is about the legendary hero who accidentally discovers a new world and saves the continent from ancient demons awakening from being trapped in a seal.,2011-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,5150,146673,Adventure
5471,69879,I-0: Jailbait on Interstate Zero,NULL,1997-09-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,5157,69879,Adventure
5485,31459,Autumn Dream,NULL,2016-11-05 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,0,5173,31459,Adventure
5486,135819,Grisaia Phantom Trigger Vol.7,"As daily life goes on unchanged, the girls continue to sharpen their fangs in silence.  Even Haruto seems to be preparing for an inevitable showdown, as he takes up his sword again.  Echoing voices call out to them from far away.    All units of SORD and CIRS are summoned for a mission of unprecedented scale. Their enemy: the religious organization ""The Fatal Answer"", or ""TFA"", where Enishi and Kuroe eagerly await a climactic confrontation.    Meanwhile, Arisaka Shiori finds herself in two minds. As a teacher and staff member, and as a human being, should she allow her students to jump headfirst into this battle, or should she forbid it? Their fate lies entirely in her hands...",2020-07-22 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,5175,135819,Adventure
5487,128998,Tales of the Deck,NULL,2020-02-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,5179,128998,Adventure
5488,33576,Tap Tap Legions - Epic battles within 5 seconds!,NULL,2016-02-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,5183,33576,Adventure
5491,99449,Bitcoin Minia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5190,99449,Adventure
5494,62326,Spy Daisakusen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5192,62326,Adventure
5496,179981,Tennis Tower,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5195,179981,Adventure
5497,46756,Star Knight,NULL,2016-04-20 00:00:00.000,2,NULL,NULL,NULL,90.0000,1,5197,46756,Adventure
5505,110807,Observation,NULL,2019-05-21 00:00:00.000,20,7,82.0000,14,80.0919,49,5208,110807,Adventure
5508,96432,Alchemy of Castle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5211,96432,Adventure
5514,139668,Faraway Lands: Rise of Yokai,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,5219,139668,Adventure
5516,68568,Hollowed,NULL,2017-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,5221,68568,Adventure
